event_id,entity_id,event_timestamp,event_type,source_system,severity_reported,value_amount,entity_type,region,tier,risk_segment_baseline,entity_age_days,prior_events_count,prior_flagged_count,time_since_last_event_hours,hour_of_day,day_of_week,auto_resolved_flag,is_risk_flag,resolution_minutes,analyst_notes_length,confirmed_loss_amount
12159,586,2025-01-07 13:36:08,duplicate_transaction,web,low,54.84,service,zone_south,plus,low,0,17,1,1818.081,13,1,0,0,21.14,54.0,
12160,1219,2025-01-07 14:27:22,payment_dispute,batch,low,57.69,service,zone_north,enterprise,low,1086,4,0,2976.582,14,1,0,0,14.27,53.0,
12161,543,2025-01-07 15:53:11,duplicate_transaction,batch,low,12.56,vendor,zone_west,enterprise,low,1514,32,0,747.815,15,1,0,0,8.66,56.0,
12162,1168,2025-01-07 16:16:41,login_anomaly,api,medium,43.91,device,zone_north,standard,high,1315,39,1,28.015,16,1,0,0,7.98,102.0,
12163,739,2025-01-07 16:28:45,config_change,web,medium,63.33,device,zone_south,plus,low,1417,0,0,,16,1,0,0,58.82,59.0,
12164,889,2025-01-07 19:00:41,payment_dispute,api,low,14.78,account,zone_west,enterprise,low,94,3,0,6922.078,19,1,1,0,,,
12165,511,2025-01-07 19:00:44,duplicate_transaction,api,low,17.72,account,zone_north,enterprise,low,586,3,0,6482.347,19,1,0,0,9.65,72.0,
12166,1069,2025-01-07 22:56:44,access_violation,web,low,32.88,account,zone_west,enterprise,low,730,79,2,11.898,22,1,1,0,,,
12167,351,2025-01-08 02:25:36,payment_dispute,api,medium,453.98,service,zone_south,standard,low,1231,40,2,801.715,2,2,0,0,11.48,46.0,
12168,694,2025-01-08 06:18:54,login_anomaly,web,low,59.63,device,zone_north,standard,medium,0,1,0,15088.676,6,2,0,0,11.12,134.0,
12169,1177,2025-01-08 07:17:18,duplicate_transaction,mobile,medium,89.27,device,zone_east,plus,low,99,25,2,881.779,7,2,0,0,24.82,50.0,
12170,1044,2025-01-08 08:10:42,login_anomaly,web,high,96.86,service,zone_south,enterprise,medium,826,107,7,158.546,8,2,0,0,43.87,112.0,
12171,633,2025-01-08 09:06:16,duplicate_transaction,mobile,low,37.42,account,zone_central,plus,low,1519,184,9,21.52,9,2,0,0,15.45,81.0,
12172,757,2025-01-08 11:07:42,config_change,web,low,52.89,device,unknown,standard,medium,1181,408,22,88.182,11,2,1,0,,,
12173,605,2025-01-08 12:03:46,duplicate_transaction,web,low,75.66,integration,zone_east,enterprise,medium,110,2,0,3984.579,12,2,1,0,,,
12174,1305,2025-01-08 13:00:34,access_violation,mobile,high,29.31,vendor,zone_north,standard,low,498,1,0,7055.485,13,2,0,0,11.87,60.0,
12175,532,2025-01-08 13:42:29,policy_override,mobile,medium,182.96,service,zone_east,standard,high,120,3,0,1398.969,13,2,0,0,46.67,35.0,
12176,38,2025-01-08 14:49:06,data_export,api,low,22.1,device,zone_west,standard,high,291,23,2,169.729,14,2,0,0,11.94,94.0,
12177,837,2025-01-08 16:07:19,permission_escalation,batch,low,69.82,service,zone_central,plus,medium,1422,88,3,358.869,16,2,0,1,26.34,119.0,36.47
12178,1489,2025-01-08 16:30:31,policy_override,api,high,109.63,vendor,unknown,standard,high,0,6,1,262.651,16,2,0,1,8.81,132.0,92.14
12179,1248,2025-01-08 16:41:44,data_export,api,medium,12.12,account,zone_north,standard,high,864,201,18,77.313,16,2,0,0,5.0,84.0,
12180,217,2025-01-08 16:59:57,duplicate_transaction,web,medium,39.5,account,zone_south,standard,low,1560,16,2,726.352,16,2,0,0,34.72,125.0,
12181,1257,2025-01-08 17:18:21,access_violation,web,low,164.05,service,zone_central,standard,low,968,4,1,3537.274,17,2,0,0,28.32,141.0,
12182,56,2025-01-08 18:26:37,data_export,web,medium,66.06,vendor,zone_west,standard,medium,1427,11,0,1903.888,18,2,0,1,21.56,128.0,68.41
12183,319,2025-01-08 19:07:14,config_change,batch,medium,220.16,account,zone_east,standard,low,1091,6,1,965.33,19,2,1,0,,,
12184,1297,2025-01-08 20:19:39,login_anomaly,batch,low,107.3,account,zone_west,standard,low,0,8,0,1281.955,20,2,0,0,24.68,79.0,
12185,1470,2025-01-08 20:33:44,payment_dispute,web,medium,79.02,account,zone_north,standard,medium,1461,12,1,2504.089,20,2,0,0,15.55,52.0,
12186,90,2025-01-09 09:23:29,policy_override,batch,medium,12.98,device,zone_north,enterprise,high,682,10,0,856.378,9,3,0,0,17.75,118.0,
12187,1168,2025-01-09 09:36:23,config_change,batch,medium,96.93,device,zone_north,standard,high,1317,40,1,41.328,9,3,0,0,10.86,77.0,
12188,1044,2025-01-09 17:00:03,policy_override,api,low,103.88,service,zone_south,enterprise,medium,827,108,7,32.822,17,3,1,0,,,
12189,298,2025-01-09 18:57:51,duplicate_transaction,web,low,13.55,vendor,zone_south,standard,low,0,2,1,6700.311,18,3,0,0,13.55,82.0,
12190,583,2025-01-09 19:42:47,access_violation,mobile,high,10.64,account,zone_west,standard,low,7,1,0,3863.646,19,3,0,0,6.25,75.0,
12191,1109,2025-01-09 20:41:10,duplicate_transaction,web,high,118.48,integration,zone_west,enterprise,low,185,35,2,431.622,20,3,0,0,35.27,82.0,
12192,1048,2025-01-09 21:10:06,duplicate_transaction,web,medium,82.06,vendor,zone_north,standard,medium,1242,61,2,1036.649,21,3,0,0,43.93,50.0,
12193,310,2025-01-09 21:50:50,permission_escalation,mobile,low,21.71,account,zone_north,standard,medium,874,19,1,242.722,21,3,0,0,23.18,53.0,
12194,1260,2025-01-10 05:34:04,config_change,mobile,low,404.08,integration,zone_east,standard,low,373,160,12,144.605,5,4,1,0,,,
12195,40,2025-01-10 11:12:07,login_anomaly,api,low,103.83,service,zone_east,plus,low,0,10,0,5754.49,11,4,0,0,21.88,87.0,
12196,55,2025-01-10 11:13:49,login_anomaly,web,critical,382.88,service,zone_south,plus,low,325,145,4,512.456,11,4,0,0,5.32,136.0,
12197,1105,2025-01-10 11:17:01,data_export,api,low,44.54,account,zone_north,enterprise,low,1488,8,0,661.888,11,4,1,0,,,
12198,56,2025-01-10 11:34:37,login_anomaly,web,low,38.71,vendor,zone_west,standard,medium,1429,12,1,41.133,11,4,0,0,8.08,110.0,
12199,1272,2025-01-10 12:01:21,access_violation,web,medium,108.79,device,zone_central,standard,high,1164,15,1,427.689,12,4,1,0,,,
12200,203,2025-01-10 13:01:24,config_change,api,medium,102.94,device,zone_south,enterprise,low,289,156,7,115.214,13,4,0,0,25.34,61.0,
12201,254,2025-01-10 14:37:25,payment_dispute,web,medium,37.12,account,zone_central,standard,low,1197,3,0,8013.947,14,4,0,0,15.85,66.0,
12202,1015,2025-01-10 14:57:09,login_anomaly,web,high,86.31,device,zone_south,plus,low,1187,10,1,3509.472,14,4,0,0,29.18,107.0,
12203,757,2025-01-10 17:32:50,login_anomaly,mobile,critical,17.59,device,zone_central,standard,medium,1183,409,22,54.419,17,4,0,0,28.66,114.0,
12204,315,2025-01-11 05:28:52,policy_override,batch,low,14.25,device,zone_central,standard,low,715,66,2,148.166,5,5,0,1,13.63,159.0,8.64
12205,1127,2025-01-11 07:47:39,policy_override,api,medium,38.57,device,zone_east,standard,medium,684,112,6,263.146,7,5,1,0,,,
12206,788,2025-01-11 09:27:41,data_export,web,medium,116.26,account,zone_west,standard,medium,1400,95,5,494.163,9,5,0,0,33.27,56.0,
12207,961,2025-01-11 09:38:06,policy_override,web,low,47.94,device,zone_central,standard,medium,383,23,1,326.876,9,5,1,0,,,
12208,1311,2025-01-11 11:56:40,permission_escalation,mobile,high,102.26,device,zone_north,standard,low,0,222,13,241.701,11,5,0,0,12.42,43.0,
12209,1212,2025-01-11 16:59:47,config_change,web,low,110.88,vendor,zone_south,standard,medium,1450,9,0,2225.753,16,5,0,0,35.89,54.0,
12210,610,2025-01-11 17:58:53,policy_override,web,low,46.63,device,zone_north,standard,medium,333,2,0,534.951,17,5,0,0,21.95,72.0,
12211,406,2025-01-11 18:01:51,config_change,web,low,402.24,vendor,zone_east,plus,medium,630,27,2,1138.723,18,5,0,0,30.92,143.0,
12212,1358,2025-01-11 18:30:12,permission_escalation,mobile,medium,16.64,device,zone_east,standard,low,1576,17,0,1619.202,18,5,0,0,21.73,80.0,
12213,1311,2025-01-12 01:17:12,access_violation,batch,critical,23.93,device,zone_north,standard,low,0,223,13,13.342,1,6,0,0,30.34,139.0,
12214,537,2025-01-12 08:19:03,login_anomaly,api,low,187.52,device,zone_central,standard,high,792,7,0,6715.489,8,6,1,0,,,
12215,287,2025-01-12 08:54:53,config_change,api,medium,28.78,account,zone_south,plus,low,801,4,0,335.266,8,6,1,0,,,
12216,1412,2025-01-12 09:00:15,login_anomaly,web,low,19.47,integration,zone_north,standard,low,748,11,2,426.744,9,6,0,0,15.9,65.0,
12217,1457,2025-01-12 10:16:16,login_anomaly,web,high,27.31,account,zone_north,standard,low,1383,17,0,651.127,10,6,1,0,,,
12218,936,2025-01-12 10:43:31,payment_dispute,mobile,medium,89.42,account,zone_central,standard,low,310,0,0,,10,6,1,0,,,
12219,443,2025-01-12 11:01:55,payment_dispute,api,low,91.42,service,zone_east,standard,medium,0,27,4,624.826,11,6,0,0,17.28,53.0,
12220,1411,2025-01-12 12:34:45,login_anomaly,api,low,66.12,vendor,zone_west,standard,high,30,12,3,930.143,12,6,0,0,12.48,96.0,
12221,1044,2025-01-12 12:42:42,login_anomaly,web,high,59.16,service,zone_south,enterprise,medium,830,109,7,67.711,12,6,0,0,22.1,123.0,
12222,671,2025-01-12 13:49:33,data_export,web,high,662.39,account,zone_east,standard,medium,71,5,0,356.15,13,6,0,1,38.09,122.0,595.46
12223,913,2025-01-12 14:21:53,config_change,batch,medium,20.67,integration,zone_east,enterprise,low,308,31,1,287.196,14,6,0,0,52.39,51.0,
12224,1248,2025-01-12 15:41:21,config_change,api,low,66.49,account,zone_north,standard,high,868,202,18,94.994,15,6,0,0,53.58,10.0,
12225,51,2025-01-12 18:18:33,config_change,api,medium,14.86,account,zone_north,enterprise,low,1452,13,1,2059.809,18,6,0,0,26.97,95.0,
12226,763,2025-01-12 20:03:28,payment_dispute,web,high,188.92,account,zone_east,standard,low,1393,14,1,1659.633,20,6,0,0,16.52,80.0,
12227,113,2025-01-13 02:48:38,login_anomaly,web,medium,11.41,account,zone_west,plus,medium,0,4,0,6441.845,2,0,0,1,21.27,93.0,8.68
12228,1119,2025-01-13 04:35:03,access_violation,batch,medium,148.96,account,zone_central,standard,medium,444,2,0,12042.343,4,0,0,0,34.51,92.0,
12229,360,2025-01-13 05:17:30,data_export,web,medium,163.91,service,zone_south,plus,low,863,12,2,425.144,5,0,0,0,5.56,106.0,
12230,527,2025-01-13 08:13:21,login_anomaly,web,critical,46.11,integration,zone_central,standard,low,828,1,0,2368.56,8,0,0,1,15.64,84.0,24.71
12231,379,2025-01-13 08:29:49,data_export,web,medium,29.58,device,zone_east,standard,low,228,42,1,636.514,8,0,0,0,17.8,50.0,
12232,153,2025-01-13 09:43:51,data_export,api,low,11.72,account,zone_south,standard,low,366,0,0,,9,0,0,0,18.14,94.0,
12233,87,2025-01-13 10:58:31,data_export,api,low,80.5,service,zone_south,standard,low,156,33,1,287.584,10,0,1,0,,,
12234,1493,2025-01-13 12:46:13,login_anomaly,mobile,high,56.79,service,unknown,enterprise,high,979,0,0,,12,0,0,0,31.19,126.0,
12235,1327,2025-01-13 13:08:43,data_export,batch,high,51.57,device,zone_east,standard,medium,149,1,0,2542.774,13,0,0,0,12.89,134.0,
12236,1394,2025-01-13 13:11:51,login_anomaly,batch,low,396.88,account,zone_west,plus,medium,1022,39,6,599.417,13,0,0,0,20.15,96.0,
12237,1312,2025-01-13 14:19:46,config_change,web,low,33.16,integration,zone_central,plus,low,961,9,2,1802.348,14,0,0,0,13.35,56.0,
12238,268,2025-01-13 15:44:11,duplicate_transaction,api,low,73.8,account,zone_north,plus,medium,1166,5,0,2980.714,15,0,0,0,6.11,108.0,
12239,812,2025-01-13 16:01:08,config_change,web,medium,84.52,account,zone_north,standard,low,332,109,6,292.815,16,0,0,0,49.37,66.0,
12240,868,2025-01-13 17:50:12,payment_dispute,api,medium,60.79,vendor,zone_east,standard,medium,0,10,3,173.371,17,0,0,0,16.29,103.0,
12241,583,2025-01-13 17:54:54,payment_dispute,web,medium,17.32,account,zone_west,standard,low,11,2,0,94.202,17,0,0,0,19.79,32.0,
12242,550,2025-01-13 18:07:21,permission_escalation,mobile,low,168.02,device,zone_south,enterprise,high,1579,60,6,175.352,18,0,0,0,5.0,113.0,
12243,707,2025-01-13 19:09:56,access_violation,web,low,72.48,vendor,zone_west,standard,low,933,14,2,1752.513,19,0,0,0,6.84,102.0,
12244,448,2025-01-13 19:51:27,data_export,batch,medium,62.63,service,zone_central,plus,medium,1379,45,0,407.535,19,0,0,1,38.02,151.0,55.16
12245,448,2025-01-13 21:31:59,data_export,mobile,low,6.09,service,zone_central,plus,medium,1379,46,1,1.676,21,0,1,0,,,
12246,312,2025-01-13 21:52:29,login_anomaly,web,high,41.44,device,zone_east,enterprise,medium,1468,331,14,236.195,21,0,0,1,31.73,186.0,17.76
12247,999,2025-01-13 21:58:10,config_change,api,low,42.01,integration,zone_central,standard,low,1220,2,1,8190.904,21,0,0,0,23.51,69.0,
12248,1312,2025-01-14 02:01:02,login_anomaly,web,low,68.37,integration,zone_central,plus,low,962,10,2,11.688,2,1,0,0,6.15,29.0,
12249,70,2025-01-14 04:51:30,login_anomaly,web,medium,22.37,device,zone_east,standard,medium,0,13,0,933.825,4,1,1,0,,,
12250,1360,2025-01-14 07:53:53,config_change,batch,low,84.23,account,zone_east,plus,low,816,157,6,255.207,7,1,0,0,13.04,67.0,
12251,665,2025-01-14 09:44:45,login_anomaly,mobile,medium,81.07,device,zone_central,standard,medium,1159,4,0,5365.547,9,1,0,0,20.5,75.0,
12252,422,2025-01-14 09:58:34,duplicate_transaction,batch,low,44.73,account,zone_south,standard,low,1586,26,0,780.115,9,1,0,0,18.41,80.0,
12253,352,2025-01-14 10:16:40,duplicate_transaction,web,low,73.88,account,zone_central,standard,medium,0,12,1,3401.549,10,1,0,0,10.16,58.0,
12254,498,2025-01-14 11:15:35,config_change,web,low,76.07,service,zone_south,plus,low,528,18,1,928.068,11,1,0,0,6.32,72.0,
12255,420,2025-01-14 11:56:26,payment_dispute,web,low,14.55,integration,zone_central,enterprise,low,112,20,1,315.563,11,1,0,0,21.15,101.0,
12256,558,2025-01-14 12:06:58,payment_dispute,web,medium,152.46,device,zone_east,enterprise,low,286,27,1,1043.527,12,1,1,0,,,
12257,59,2025-01-14 12:07:27,config_change,mobile,low,101.26,account,zone_west,standard,low,1271,9,0,2908.146,12,1,0,0,14.4,79.0,
12258,724,2025-01-14 12:18:07,duplicate_transaction,mobile,low,32.24,integration,zone_north,standard,low,487,8,0,3316.28,12,1,0,0,60.68,76.0,
12259,1248,2025-01-14 12:27:07,access_violation,batch,low,30.03,account,zone_north,standard,high,870,203,18,44.763,12,1,0,0,8.04,71.0,
12260,388,2025-01-14 12:59:40,config_change,api,medium,72.46,integration,zone_north,enterprise,medium,764,8,0,1268.894,12,1,0,0,18.86,67.0,
12261,156,2025-01-14 14:18:49,permission_escalation,web,low,118.61,service,zone_south,standard,high,997,62,3,263.924,14,1,1,0,,,
12262,1328,2025-01-14 14:56:59,access_violation,web,low,398.87,service,zone_north,plus,low,106,116,5,194.771,14,1,1,0,,,
12263,97,2025-01-14 15:04:18,duplicate_transaction,api,low,34.82,device,zone_north,standard,low,1070,63,2,409.537,15,1,0,0,61.86,27.0,
12264,129,2025-01-14 15:13:16,data_export,web,medium,50.59,account,zone_north,plus,low,142,127,5,224.09,15,1,0,0,13.36,109.0,
12265,53,2025-01-14 16:35:04,login_anomaly,web,low,62.04,vendor,zone_south,plus,low,216,5,0,2380.819,16,1,1,0,,,
12266,1042,2025-01-14 17:09:48,policy_override,web,low,130.99,service,zone_east,plus,low,0,4,0,9141.989,17,1,0,0,39.24,74.0,
12267,875,2025-01-14 17:41:56,config_change,web,low,20.65,service,zone_south,enterprise,medium,71,1,0,12456.174,17,1,0,0,22.67,71.0,
12268,607,2025-01-14 18:13:37,login_anomaly,mobile,low,57.04,vendor,zone_west,standard,low,551,37,0,179.746,18,1,0,0,30.26,59.0,
12269,1213,2025-01-14 18:52:51,login_anomaly,api,medium,83.37,service,zone_south,standard,high,541,32,3,583.402,18,1,1,0,,,
12270,222,2025-01-14 18:58:19,data_export,api,medium,103.78,device,zone_south,plus,low,1491,4,0,502.465,18,1,0,0,20.5,90.0,
12271,847,2025-01-14 20:24:40,policy_override,web,medium,376.02,device,zone_central,plus,medium,896,11,0,414.595,20,1,1,0,,,
12272,243,2025-01-14 22:10:08,payment_dispute,web,low,64.72,account,zone_north,enterprise,medium,739,95,5,251.043,22,1,1,0,,,
12273,479,2025-01-14 23:08:13,duplicate_transaction,batch,low,964.81,service,zone_west,enterprise,medium,746,81,7,352.848,23,1,0,0,10.71,81.0,
12274,757,2025-01-15 07:02:15,data_export,batch,high,26.44,device,zone_central,standard,medium,1188,410,22,109.49,7,2,0,0,50.15,51.0,
12275,176,2025-01-15 07:34:50,login_anomaly,mobile,high,112.45,account,zone_central,standard,low,1208,9,1,3471.981,7,2,0,0,20.69,83.0,
12276,312,2025-01-15 08:28:19,data_export,mobile,low,63.1,device,zone_east,enterprise,medium,1470,332,15,34.597,8,2,0,0,18.28,86.0,
12277,757,2025-01-15 09:08:55,config_change,mobile,medium,23.57,device,zone_central,standard,medium,1188,411,22,2.111,9,2,0,0,14.98,83.0,
12278,1189,2025-01-15 09:15:02,access_violation,web,low,17.0,account,zone_south,standard,medium,0,11,0,447.079,9,2,0,0,24.93,22.0,
12279,507,2025-01-15 10:27:55,data_export,mobile,critical,62.58,account,zone_east,standard,medium,1077,14,0,600.198,10,2,0,0,19.36,75.0,
12280,1086,2025-01-15 11:46:13,config_change,batch,critical,33.01,service,zone_east,enterprise,high,0,5,1,1583.338,11,2,0,1,26.62,90.0,13.48
12281,810,2025-01-15 11:56:22,login_anomaly,mobile,low,68.89,integration,zone_central,plus,low,1293,15,0,394.525,11,2,0,0,18.62,48.0,
12282,1137,2025-01-15 14:02:25,login_anomaly,mobile,low,63.05,device,zone_east,standard,low,519,8,1,5231.817,14,2,0,0,20.59,96.0,
12283,1333,2025-01-15 14:12:03,data_export,batch,medium,47.08,device,zone_east,standard,low,215,3,1,3354.823,14,2,0,0,9.08,99.0,
12284,366,2025-01-15 14:12:54,payment_dispute,web,low,128.59,device,zone_central,standard,low,176,8,0,2718.882,14,2,0,0,26.05,34.0,
12285,1440,2025-01-15 15:10:16,data_export,api,low,154.32,integration,zone_north,standard,medium,832,6,0,8021.77,15,2,0,0,12.75,10.0,
12286,234,2025-01-15 16:25:03,config_change,mobile,low,125.43,service,zone_south,standard,low,945,4,2,1169.908,16,2,1,0,,,
12287,102,2025-01-15 16:56:54,payment_dispute,batch,medium,104.43,service,zone_north,standard,high,863,6,0,2854.688,16,2,0,1,20.14,135.0,52.63
12288,1239,2025-01-15 17:25:58,data_export,api,high,154.8,account,zone_west,standard,high,1616,6,0,8958.871,17,2,1,0,,,
12289,550,2025-01-15 17:53:06,data_export,batch,critical,133.78,device,zone_south,enterprise,high,1581,61,6,47.763,17,2,0,0,11.41,73.0,
12290,1248,2025-01-15 19:05:32,data_export,web,high,83.34,account,zone_north,standard,high,871,204,18,30.64,19,2,0,0,28.45,115.0,
12291,871,2025-01-15 19:06:37,policy_override,mobile,low,70.5,service,zone_east,standard,low,480,14,0,226.199,19,2,1,0,,,
12292,1435,2025-01-15 19:34:01,permission_escalation,mobile,medium,161.63,account,zone_west,plus,low,911,16,0,508.09,19,2,1,0,,,
12293,788,2025-01-15 19:35:55,config_change,web,high,57.34,account,zone_west,standard,medium,1404,96,5,106.137,19,2,0,0,34.52,47.0,
12294,1360,2025-01-15 20:11:29,duplicate_transaction,batch,medium,39.57,account,zone_east,plus,low,817,158,6,36.293,20,2,0,0,85.43,44.0,
12295,829,2025-01-16 02:54:21,login_anomaly,batch,low,382.89,vendor,zone_east,enterprise,low,704,2,0,1615.628,2,3,0,0,18.6,57.0,
12296,1069,2025-01-16 05:33:01,data_export,api,medium,88.53,account,zone_west,enterprise,low,739,80,2,198.605,5,3,0,0,41.22,71.0,
12297,243,2025-01-16 09:01:45,config_change,web,low,71.11,account,zone_north,enterprise,medium,741,96,5,34.86,9,3,1,0,,,
12298,312,2025-01-16 09:02:35,data_export,api,medium,27.9,device,zone_east,enterprise,medium,1471,333,15,24.571,9,3,1,0,,,
12299,126,2025-01-16 09:58:59,data_export,api,high,63.29,device,zone_west,standard,medium,1367,5,0,7653.63,9,3,1,0,,,
12300,1127,2025-01-16 10:07:25,data_export,batch,medium,122.67,device,zone_east,standard,medium,689,113,6,122.329,10,3,1,0,,,
12301,485,2025-01-16 10:11:31,policy_override,api,low,32.91,account,zone_west,plus,low,874,6,1,4627.175,10,3,0,0,37.59,123.0,
12302,1339,2025-01-16 10:41:50,login_anomaly,web,low,46.33,vendor,zone_south,standard,low,41,11,1,2085.18,10,3,0,0,16.42,114.0,
12303,938,2025-01-16 11:56:14,data_export,api,low,109.23,account,zone_west,plus,low,0,27,3,1323.4,11,3,0,0,36.02,35.0,
12304,310,2025-01-16 12:01:27,config_change,api,medium,77.58,account,zone_north,standard,medium,881,20,1,158.177,12,3,0,0,11.05,79.0,
12305,1328,2025-01-16 13:20:32,data_export,api,high,207.89,service,zone_north,plus,low,108,117,5,46.392,13,3,1,0,,,
12306,757,2025-01-16 15:48:14,duplicate_transaction,batch,medium,94.74,device,zone_central,standard,medium,1189,412,22,30.655,15,3,0,0,17.99,136.0,
12307,1109,2025-01-16 15:55:09,login_anomaly,api,low,16.3,integration,zone_west,enterprise,low,192,36,2,163.233,15,3,1,0,,,
12308,872,2025-01-16 16:57:22,login_anomaly,mobile,critical,306.12,account,zone_south,standard,high,943,32,1,320.009,16,3,0,0,8.98,37.0,
12309,1169,2025-01-16 17:55:42,data_export,batch,low,20.8,vendor,zone_east,standard,medium,1024,13,1,2811.592,17,3,1,0,,,
12310,264,2025-01-16 19:22:07,duplicate_transaction,web,low,71.29,account,zone_north,standard,low,485,2,0,14454.597,19,3,1,0,,,
12311,332,2025-01-16 23:01:53,config_change,mobile,low,125.66,account,zone_central,standard,low,465,0,0,,23,3,0,0,22.0,64.0,
12312,198,2025-01-17 07:48:46,duplicate_transaction,web,high,23.58,vendor,zone_central,standard,low,491,3,0,10821.643,7,4,0,0,23.53,106.0,
12313,1378,2025-01-17 09:13:28,duplicate_transaction,api,low,26.21,vendor,zone_south,standard,low,637,2,0,697.346,9,4,0,0,6.75,47.0,
12314,133,2025-01-17 09:14:56,login_anomaly,web,low,35.87,service,zone_west,standard,low,1090,48,0,427.671,9,4,1,0,,,
12315,985,2025-01-17 09:29:08,duplicate_transaction,api,medium,61.76,account,zone_central,standard,high,1046,3,0,5276.616,9,4,1,0,,,
12316,1112,2025-01-17 09:52:50,config_change,mobile,medium,9.43,device,zone_central,plus,medium,958,51,1,548.679,9,4,0,0,60.8,80.0,
12317,64,2025-01-17 11:12:39,config_change,web,medium,11.88,vendor,zone_central,enterprise,medium,822,5,0,546.081,11,4,1,0,,,
12318,225,2025-01-17 11:21:31,login_anomaly,web,low,128.41,account,zone_east,standard,low,779,2,1,6041.785,11,4,0,0,14.07,83.0,
12319,783,2025-01-17 11:59:09,payment_dispute,batch,low,56.84,device,zone_south,enterprise,high,652,19,0,1585.56,11,4,1,0,,,
12320,1360,2025-01-17 12:27:04,config_change,api,medium,42.95,account,zone_east,plus,low,819,159,6,40.26,12,4,0,0,30.79,129.0,
12321,913,2025-01-17 12:29:04,duplicate_transaction,mobile,medium,63.81,integration,zone_east,enterprise,low,313,32,1,118.12,12,4,1,0,,,
12322,1099,2025-01-17 13:02:14,access_violation,web,low,21.79,vendor,zone_central,plus,medium,0,5,1,371.22,13,4,1,0,,,
12323,1197,2025-01-17 13:42:34,payment_dispute,web,low,16.31,account,zone_central,standard,low,918,168,12,455.21,13,4,0,0,13.68,104.0,
12324,1148,2025-01-17 14:30:03,login_anomaly,api,medium,40.36,vendor,zone_central,plus,low,549,54,1,932.293,14,4,0,0,20.07,88.0,
12325,453,2025-01-17 15:00:56,config_change,web,low,154.24,service,zone_west,standard,low,101,7,1,3597.613,15,4,0,0,29.28,97.0,
12326,197,2025-01-17 16:31:47,config_change,api,medium,290.16,service,zone_north,plus,low,1606,10,0,409.197,16,4,0,0,11.75,103.0,
12327,1485,2025-01-17 17:12:10,login_anomaly,api,low,47.25,service,zone_north,enterprise,medium,1095,14,1,1447.762,17,4,0,0,21.9,85.0,
12328,1127,2025-01-17 18:50:20,access_violation,web,low,28.27,device,zone_east,standard,medium,690,114,6,32.715,18,4,0,0,7.13,52.0,
12329,1328,2025-01-17 19:20:07,config_change,web,critical,330.41,service,zone_north,plus,low,109,118,5,29.993,19,4,0,0,76.32,69.0,
12330,626,2025-01-17 22:49:51,login_anomaly,mobile,medium,37.13,device,zone_south,plus,low,0,7,0,3101.874,22,4,0,0,11.12,62.0,
12331,1032,2025-01-18 00:18:56,config_change,web,low,22.02,service,zone_west,standard,medium,798,14,0,1405.874,0,5,0,0,28.21,86.0,
12332,788,2025-01-18 05:00:56,config_change,batch,low,115.54,account,zone_west,standard,medium,1407,97,5,57.417,5,5,0,0,33.24,88.0,
12333,61,2025-01-18 07:29:47,data_export,mobile,critical,352.58,service,zone_central,plus,high,883,1,0,14468.375,7,5,0,1,20.36,153.0,327.24
12334,476,2025-01-18 08:26:29,duplicate_transaction,batch,low,24.74,account,zone_north,standard,low,437,12,0,5134.338,8,5,0,0,52.1,89.0,
12335,243,2025-01-18 10:01:29,config_change,api,high,34.41,account,zone_north,enterprise,medium,743,97,5,48.996,10,5,0,0,10.81,78.0,
12336,757,2025-01-18 10:02:53,duplicate_transaction,web,high,232.06,device,zone_central,standard,medium,1191,413,22,42.244,10,5,0,0,9.15,92.0,
12337,1406,2025-01-18 10:32:11,payment_dispute,mobile,low,128.88,account,zone_west,plus,high,0,14,3,382.281,10,5,0,0,18.91,28.0,
12338,1311,2025-01-18 12:48:40,login_anomaly,web,low,48.94,device,zone_north,standard,low,0,224,13,155.524,12,5,0,0,27.91,92.0,
12339,631,2025-01-18 13:01:32,data_export,api,low,74.42,integration,zone_north,standard,low,1630,19,3,981.847,13,5,0,0,22.8,83.0,
12340,1051,2025-01-18 15:36:44,login_anomaly,web,low,26.16,service,zone_east,enterprise,low,1388,76,1,266.94,15,5,1,0,,,
12341,1311,2025-01-18 16:04:12,config_change,web,medium,17.21,device,zone_north,standard,low,0,225,13,3.259,16,5,0,0,47.87,82.0,
12342,315,2025-01-18 17:25:31,policy_override,web,high,28.57,device,zone_central,standard,low,722,67,3,179.944,17,5,0,0,11.29,84.0,
12343,303,2025-01-18 20:56:40,login_anomaly,batch,low,120.51,device,zone_north,standard,low,1125,21,0,1729.438,20,5,0,0,14.99,90.0,
12344,312,2025-01-18 22:23:26,data_export,web,low,43.05,device,zone_east,enterprise,medium,1473,334,15,61.347,22,5,0,0,13.09,62.0,
12345,587,2025-01-19 08:23:30,login_anomaly,batch,low,79.17,account,zone_south,standard,medium,0,2,0,4420.043,8,6,0,0,16.72,90.0,
12346,2,2025-01-19 11:40:19,payment_dispute,api,low,33.03,device,zone_central,plus,low,825,0,0,,11,6,0,0,18.91,104.0,
12347,315,2025-01-19 12:52:12,policy_override,api,high,1084.49,device,zone_central,standard,low,723,68,3,19.445,12,6,1,0,,,
12348,1275,2025-01-19 13:15:52,data_export,api,low,47.51,account,zone_west,standard,low,0,7,1,4295.181,13,6,0,0,71.29,95.0,
12349,545,2025-01-19 13:25:08,access_violation,batch,medium,69.61,account,unknown,standard,low,533,22,1,647.381,13,6,1,0,,,
